classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
larger,exact_name,tiziano_bcsh_StrenCal,tiziano_bcsh_StrenCal,27,44,1.629630,17,108,176,2,8,0,1,1,1,2,4,
larger,exact_name,jz_isp_ccm_parameter_convert,jz_isp_ccm_parameter_convert,26,49,1.884615,23,104,196,1,0,3,8,0,1,18,20,
larger,exact_name,tisp_g_autozoom_control,tisp_g_autozoom_control,26,36,1.384615,10,104,144,1,1,0,0,1,0,2,2,
larger,exact_name,tisp_api_ae_roi_weight_get,tisp_api_ae_roi_weight_get,23,29,1.260870,6,92,116,0,2,1,1,1,2,6,6,
larger,exact_name,tisp_api_ae_scene_pare_get,tisp_api_ae_scene_pare_get,23,29,1.260870,6,92,116,0,2,1,1,1,2,6,6,
larger,exact_name,tisp_api_ae_zone_weight_get,tisp_api_ae_zone_weight_get,23,29,1.260870,6,92,116,0,2,1,1,1,2,6,6,
larger,exact_name,tisp_hldc_param_array_get,tisp_hldc_param_array_get,18,23,1.277778,5,72,92,0,2,1,1,1,2,4,4,
larger,exact_name,tisp_api_ae_roi_weight_set,tisp_api_ae_roi_weight_set,17,22,1.294118,5,68,88,0,1,1,1,1,2,6,6,
larger,exact_name,tisp_api_ae_roui_weight_set,tisp_api_ae_roui_weight_set,17,22,1.294118,5,68,88,0,1,1,1,1,2,6,6,
larger,exact_name,tisp_api_ae_scene_pare_set,tisp_api_ae_scene_pare_set,17,22,1.294118,5,68,88,0,1,1,1,1,2,6,6,
larger,exact_name,tisp_api_ae_zone_weight_set,tisp_api_ae_zone_weight_set,17,22,1.294118,5,68,88,0,1,1,1,1,2,6,6,
larger,exact_name,tisp_clm_ct_update,tisp_clm_ct_update,16,30,1.875000,14,64,120,1,1,2,2,1,1,4,13,
larger,exact_name,tisp_hldc_get_attr,tisp_hldc_get_attr,13,17,1.307692,4,52,68,0,1,1,1,1,2,4,4,
larger,exact_name,tisp_event_exit,tisp_event_exit,11,18,1.636364,7,44,72,0,0,1,2,1,1,2,4,
larger,exact_name,tiziano_bcsh_reg2para,tiziano_bcsh_reg2para,11,14,1.272727,3,44,56,2,2,0,0,1,1,0,0,
larger,exact_name,tisp_event_set_cb,tisp_event_set_cb,10,17,1.700000,7,40,68,0,2,0,0,1,1,2,2,
larger,exact_name,tiziano_bcsh_para2reg,tiziano_bcsh_para2reg,10,13,1.300000,3,40,52,2,2,0,0,1,1,0,0,
larger,exact_name,tisp_bcsh_set_mjpeg_contrast,tisp_bcsh_set_mjpeg_contrast,9,16,1.777778,7,36,64,1,2,0,0,0,1,8,10,
larger,exact_name,system_reg_write,system_reg_write,7,13,1.857143,6,28,52,0,2,0,0,1,1,2,2,
larger,exact_name,system_reg_read,system_reg_read,7,11,1.571429,4,28,44,0,2,0,0,1,1,2,2,
larger,exact_name,tisp_day_or_night_g_ctrl,tisp_day_or_night_g_ctrl,7,11,1.571429,4,28,44,0,1,0,0,1,1,2,2,
larger,exact_name,tiziano_g_awb_start,tiziano_g_awb_start,7,10,1.428571,3,28,40,0,1,0,0,1,1,2,2,
larger,exact_name,tisp_api_af_weight_set,tisp_api_af_weight_set,6,8,1.333333,2,24,32,1,1,0,0,0,1,4,4,
larger,exact_name,private_gpio_free,private_gpio_free,5,9,1.800000,4,20,36,1,2,0,0,0,1,2,2,
larger,exact_name,private_clk_get_rate,private_clk_get_rate,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_complete,private_complete,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_i2c_put_adapter,private_i2c_put_adapter,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_i2c_unregister_device,private_i2c_unregister_device,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_iounmap,private_iounmap,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_module_put,private_module_put,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_mutex_lock,private_mutex_lock,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_mutex_unlock,private_mutex_unlock,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,private_nlmsg_new,private_nlmsg_new,5,8,1.600000,3,20,32,1,1,0,0,0,0,2,2,
larger,exact_name,private_proc_remove,private_proc_remove,5,8,1.600000,3,20,32,1,2,0,0,0,1,2,2,
larger,exact_name,tisp_ae_g_comp,tisp_ae_g_comp,4,6,1.500000,2,16,24,0,1,0,0,1,1,2,2,
larger,exact_name,tisp_get_ae_comp,tisp_get_ae_comp,4,6,1.500000,2,16,24,1,1,0,0,0,1,2,2,
larger,exact_name,tisp_awb_algo_init,tisp_awb_algo_init,3,5,1.666667,2,12,20,0,0,0,0,1,1,2,4,
recovered_only,recovered_only,,__divdi3,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,__moddi3,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,apical_isp_ae_g_roi_isra_80,,18,,,,72,,0,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_ae_hist_origin_g_attr_isra_95,,43,,,,172,,2,,6,,1,,14,
recovered_only,recovered_only,,apical_isp_ae_s_roi_isra_34,,17,,,,68,,0,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_ae_zone_g_ctrl_isra_87,,11,,,,44,,1,,1,,0,,4,
recovered_only,recovered_only,,apical_isp_ae_zone_weight_g_attr_isra_92,,64,,,,256,,6,,6,,1,,17,
recovered_only,recovered_only,,apical_isp_ae_zone_weight_s_attr_isra_45,,17,,,,68,,0,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_af_hist_g_attr_isra_98,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,apical_isp_af_hist_s_attr_isra_48,,21,,,,84,,0,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_af_weight_g_attr_isra_99,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,apical_isp_af_weight_s_attr_isra_49,,17,,,,68,,0,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_af_zone_g_ctrl_isra_88,,14,,,,56,,0,,2,,1,,4,
recovered_only,recovered_only,,apical_isp_autozoom_g_attr_isra_71,,13,,,,52,,0,,2,,0,,4,
recovered_only,recovered_only,,apical_isp_autozoom_s_attr_isra_28,,53,,,,212,,3,,4,,1,,10,
recovered_only,recovered_only,,apical_isp_awb_zone_statis_g_attr_isra_97,,41,,,,164,,2,,6,,1,,14,
recovered_only,recovered_only,,apical_isp_awb_zone_weight_g_attr_isra_115,,38,,,,152,,1,,5,,1,,12,
recovered_only,recovered_only,,apical_isp_awb_zone_weight_s_attr_isra_68,,37,,,,148,,2,,4,,1,,12,
recovered_only,recovered_only,,apical_isp_ev_g_attr_isra_78,,25,,,,100,,2,,2,,1,,8,
recovered_only,recovered_only,,apical_isp_expr_g_ctrl_isra_75,,15,,,,60,,0,,2,,1,,4,
recovered_only,recovered_only,,apical_isp_expr_s_ctrl_isra_33,,34,,,,136,,3,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_gamma_g_attr_isra_79,,29,,,,116,,2,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_gamma_s_attr_isra_32,,23,,,,92,,2,,1,,1,,2,
recovered_only,recovered_only,,apical_isp_max_again_g_ctrl_isra_76,,26,,,,104,,2,,2,,1,,6,
recovered_only,recovered_only,,apical_isp_max_dgain_g_ctrl_isra_77,,26,,,,104,,2,,2,,1,,6,
recovered_only,recovered_only,,call_text_func,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,get_isp_priv_mem,,8,,,,32,,2,,0,,1,,0,
recovered_only,recovered_only,,isp_info_show_isra_1,,442,,,,1768,,72,,46,,1,,158,
recovered_only,recovered_only,,ispcore_set_clk_parent_isra_0,,69,,,,276,,8,,4,,1,,10,
recovered_only,recovered_only,,printf,,19,,,,76,,0,,1,,1,,4,
recovered_only,recovered_only,,private_copy_to_user.constprop.0,,11,,,,44,,0,,1,,1,,2,
recovered_only,recovered_only,,regtrace_child_probe_stub.isra.0,,20,,,,80,,2,,1,,0,,6,
recovered_only,recovered_only,,regtrace_child_remove_stub.isra.0,,20,,,,80,,2,,1,,0,,6,
recovered_only,recovered_only,,regtrace_framechan_copy_words_from_user,,33,,,,132,,3,,2,,1,,6,
recovered_only,recovered_only,,regtrace_framechan_ioctl,,676,,,,2704,,69,,47,,1,,185,
recovered_only,recovered_only,,regtrace_framechan_open,,45,,,,180,,6,,1,,1,,14,
recovered_only,recovered_only,,regtrace_framechan_poll,,50,,,,200,,8,,2,,1,,10,
recovered_only,recovered_only,,regtrace_framechan_read,,20,,,,80,,2,,1,,1,,4,
recovered_only,recovered_only,,regtrace_framechan_release,,32,,,,128,,3,,2,,1,,6,
recovered_only,recovered_only,,regtrace_framechan_repair_dqbuf,,243,,,,972,,22,,12,,1,,55,
recovered_only,recovered_only,,regtrace_framechan_set_streaming.part.0,,59,,,,236,,3,,3,,0,,19,
recovered_only,recovered_only,,regtrace_isp_m0_ioctl,,267,,,,1068,,43,,19,,1,,44,
recovered_only,recovered_only,,regtrace_isp_m0_is_image_control,,30,,,,120,,3,,0,,3,,0,
recovered_only,recovered_only,,regtrace_isp_m0_open,,29,,,,116,,1,,2,,1,,9,
recovered_only,recovered_only,,regtrace_isp_m0_release,,16,,,,64,,1,,1,,1,,4,
recovered_only,recovered_only,,regtrace_misc_ivdc_ioctl,,21,,,,84,,2,,1,,1,,6,
recovered_only,recovered_only,,regtrace_misc_ivdc_open,,29,,,,116,,1,,2,,1,,9,
recovered_only,recovered_only,,regtrace_misc_ivdc_release,,16,,,,64,,1,,1,,1,,4,
recovered_only,recovered_only,,regtrace_seq_printf,,13,,,,52,,0,,1,,1,,2,
recovered_only,recovered_only,,regtrace_sinfo_count_open,,7,,,,28,,1,,0,,0,,4,
recovered_only,recovered_only,,regtrace_sinfo_count_show,,35,,,,140,,1,,2,,0,,14,
recovered_only,recovered_only,,regtrace_sinfo_open,,17,,,,68,,1,,1,,0,,6,
recovered_only,recovered_only,,regtrace_sinfo_show,,89,,,,356,,17,,4,,1,,33,
recovered_only,recovered_only,,regtrace_sinfo_slot_publish,,56,,,,224,,2,,3,,1,,14,
recovered_only,recovered_only,,regtrace_t23_adr_write_bytes4,,48,,,,192,,4,,5,,1,,4,
recovered_only,recovered_only,,regtrace_t23_adr_write_pairs16,,30,,,,120,,2,,3,,1,,4,
recovered_only,recovered_only,,regtrace_t23_ae_emit_event,,24,,,,96,,0,,2,,1,,4,
recovered_only,recovered_only,,regtrace_t23_ae_hlil_nearest_state,,20,,,,80,,2,,0,,1,,2,
recovered_only,recovered_only,,regtrace_t23_ae_quantize_gain,,41,,,,164,,2,,4,,1,,6,
recovered_only,recovered_only,,regtrace_t23_awb_hlil_div_q,,12,,,,48,,0,,1,,1,,2,
recovered_only,recovered_only,,regtrace_t23_awb_hlil_interpolate_q,,42,,,,168,,6,,2,,1,,2,
recovered_only,recovered_only,,regtrace_t23_awb_hlil_mesh_q,,104,,,,416,,6,,3,,1,,6,
recovered_only,recovered_only,,regtrace_t23_awb_hlil_ratio_to_mf,,23,,,,92,,1,,1,,2,,2,
recovered_only,recovered_only,,regtrace_t23_bcsh_fixmul,,24,,,,96,,1,,1,,1,,2,
recovered_only,recovered_only,,regtrace_t23_bcsh_interp_u32,,28,,,,112,,6,,0,,2,,0,
recovered_only,recovered_only,,regtrace_t23_call_sensor_chip_ident,,73,,,,292,,7,,4,,1,,16,
recovered_only,recovered_only,,regtrace_t23_call_sensor_core_init,,75,,,,300,,7,,5,,1,,17,
recovered_only,recovered_only,,regtrace_t23_call_sensor_exposure,,53,,,,212,,5,,2,,1,,6,
recovered_only,recovered_only,,regtrace_t23_call_sensor_stream,,98,,,,392,,17,,5,,1,,30,
recovered_only,recovered_only,,regtrace_t23_ccm_saturation,,38,,,,152,,4,,0,,2,,4,
recovered_only,recovered_only,,regtrace_t23_csi_core_ops_init_repaired,,199,,,,796,,14,,13,,1,,28,
recovered_only,recovered_only,,regtrace_t23_csi_rate_sel,,34,,,,136,,10,,0,,1,,0,
recovered_only,recovered_only,,regtrace_t23_csi_video_s_stream_repaired,,52,,,,208,,4,,4,,1,,14,
recovered_only,recovered_only,,regtrace_t23_direct_csi_stream,,182,,,,728,,12,,11,,2,,32,
recovered_only,recovered_only,,regtrace_t23_direct_vic_input_stream.isra.0,,178,,,,712,,9,,12,,2,,37,
recovered_only,recovered_only,,regtrace_t23_dmsc_field_word,,12,,,,48,,0,,1,,1,,2,
recovered_only,recovered_only,,regtrace_t23_enable_stream_clks,,37,,,,148,,1,,3,,0,,26,
recovered_only,recovered_only,,regtrace_t23_enable_subdev_clks,,71,,,,284,,9,,3,,1,,10,
recovered_only,recovered_only,,regtrace_t23_ensure_sensor_client.isra.0,,121,,,,484,,11,,9,,1,,40,
recovered_only,recovered_only,,regtrace_t23_frame_height,,19,,,,76,,3,,0,,1,,4,
recovered_only,recovered_only,,regtrace_t23_frame_width,,19,,,,76,,3,,0,,1,,4,
recovered_only,recovered_only,,regtrace_t23_get_le32,,3,,,,12,,0,,0,,1,,0,
recovered_only,recovered_only,,regtrace_t23_log_irq_count,,8,,,,32,,1,,0,,1,,0,
recovered_only,recovered_only,,regtrace_t23_map_mem.constprop.0,,58,,,,232,,7,,4,,1,,9,
recovered_only,recovered_only,,regtrace_t23_msca_hard_param,,19,,,,76,,1,,1,,1,,4,
recovered_only,recovered_only,,regtrace_t23_msca_write_curve_axis,,43,,,,172,,7,,2,,1,,2,
recovered_only,recovered_only,,regtrace_t23_program_vic_irq_regs,,33,,,,132,,2,,1,,1,,6,
recovered_only,recovered_only,,regtrace_t23_put_le32,,8,,,,32,,0,,0,,1,,0,
recovered_only,recovered_only,,regtrace_t23_q10_div,,10,,,,40,,2,,0,,1,,2,
recovered_only,recovered_only,,regtrace_t23_q10_mul,,6,,,,24,,1,,0,,0,,2,
recovered_only,recovered_only,,regtrace_t23_read_tuning_data,,64,,,,256,,5,,6,,1,,12,
recovered_only,recovered_only,,regtrace_t23_release_sensor_client,,39,,,,156,,4,,2,,1,,21,
recovered_only,recovered_only,,regtrace_t23_release_subdev_safe,,128,,,,512,,16,,10,,1,,21,
recovered_only,recovered_only,,regtrace_t23_request_irq,,11,,,,44,,3,,0,,1,,2,
recovered_only,recovered_only,,regtrace_t23_resolve_sensor_attr,,47,,,,188,,6,,4,,1,,13,
recovered_only,recovered_only,,regtrace_t23_seed_sc2336_attr,,68,,,,272,,0,,2,,1,,11,
recovered_only,recovered_only,,regtrace_t23_seed_sensor_caches,,98,,,,392,,8,,5,,1,,32,
recovered_only,recovered_only,,regtrace_t23_sensor_owned_attr,,28,,,,112,,2,,1,,2,,4,
recovered_only,recovered_only,,regtrace_t23_sensor_read_u8,,53,,,,212,,5,,2,,1,,7,
recovered_only,recovered_only,,regtrace_t23_sensor_write_u8,,45,,,,180,,5,,2,,1,,7,
recovered_only,recovered_only,,regtrace_t23_set_irq_enabled,,66,,,,264,,8,,3,,1,,14,
recovered_only,recovered_only,,regtrace_t23_set_msca_stream,,73,,,,292,,7,,5,,2,,20,
recovered_only,recovered_only,,regtrace_t23_source_ae_hlil_reset,,109,,,,436,,4,,7,,1,,59,
recovered_only,recovered_only,,regtrace_t23_source_ae_hlil_trigger,,79,,,,316,,8,,4,,2,,34,
recovered_only,recovered_only,,regtrace_t23_source_ae_hlil_work,,285,,,,1140,,30,,13,,1,,81,
recovered_only,recovered_only,,regtrace_t23_source_apply_total_gain_value,,195,,,,780,,23,,15,,1,,62,
recovered_only,recovered_only,,regtrace_t23_source_awb_apply_gains,,44,,,,176,,0,,8,,1,,6,
recovered_only,recovered_only,,regtrace_t23_source_awb_hlil_work,,952,,,,3808,,83,,33,,1,,164,
recovered_only,recovered_only,,regtrace_t23_source_ccm_commit.part.0.isra.0,,171,,,,684,,19,,5,,1,,38,
recovered_only,recovered_only,,regtrace_t23_source_core_bypass_value,,108,,,,432,,9,,9,,1,,36,
recovered_only,recovered_only,,regtrace_t23_source_core_set_stream.isra.0,,1609,,,,6436,,101,,230,,2,,597,
recovered_only,recovered_only,,regtrace_t23_source_defog_write_geometry.constprop.0,,71,,,,284,,5,,6,,0,,2,
recovered_only,recovered_only,,regtrace_t23_source_input_stream.isra.0,,127,,,,508,,21,,9,,1,,54,
recovered_only,recovered_only,,regtrace_t23_source_lsc_initialize_tables,,66,,,,264,,1,,7,,1,,31,
recovered_only,recovered_only,,regtrace_t23_source_mdns_load_tuning,,2442,,,,9768,,3,,479,,1,,970,
recovered_only,recovered_only,,regtrace_t23_stream_irq_gate,,54,,,,216,,1,,3,,2,,22,
recovered_only,recovered_only,,regtrace_t23_subdev_self,,13,,,,52,,1,,0,,1,,0,
recovered_only,recovered_only,,regtrace_t23_tisp_stream_regs,,77,,,,308,,7,,10,,2,,24,
recovered_only,recovered_only,,regtrace_t23_vic_core_s_stream_repaired,,71,,,,284,,7,,5,,1,,14,
recovered_only,recovered_only,,regtrace_t23_vic_start_repaired,,277,,,,1108,,22,,27,,1,,40,
recovered_only,recovered_only,,regtrace_t23_vin_proc_exit,,17,,,,68,,1,,1,,1,,7,
recovered_only,recovered_only,,regtrace_t23_wait_vic_idle,,32,,,,128,,2,,2,,1,,6,
recovered_only,recovered_only,,regtrace_tx_isp_core_probe,,138,,,,552,,13,,12,,1,,30,
recovered_only,recovered_only,,regtrace_tx_isp_core_remove,,57,,,,228,,3,,6,,1,,22,
recovered_only,recovered_only,,regtrace_tx_isp_csi_probe,,149,,,,596,,10,,15,,1,,50,
recovered_only,recovered_only,,regtrace_tx_isp_csi_remove,,70,,,,280,,5,,7,,1,,27,
recovered_only,recovered_only,,regtrace_tx_isp_fs_probe,,63,,,,252,,5,,6,,1,,22,
recovered_only,recovered_only,,regtrace_tx_isp_fs_remove,,42,,,,168,,2,,5,,1,,16,
recovered_only,recovered_only,,regtrace_tx_isp_ioctl,,449,,,,1796,,45,,42,,1,,107,
recovered_only,recovered_only,,regtrace_tx_isp_ivdc_probe,,82,,,,328,,7,,8,,1,,28,
recovered_only,recovered_only,,regtrace_tx_isp_ivdc_remove,,50,,,,200,,3,,5,,1,,20,
recovered_only,recovered_only,,regtrace_tx_isp_open,,29,,,,116,,1,,2,,1,,9,
recovered_only,recovered_only,,regtrace_tx_isp_parent_probe,,81,,,,324,,8,,6,,1,,22,
recovered_only,recovered_only,,regtrace_tx_isp_parent_remove,,26,,,,104,,1,,3,,1,,8,
recovered_only,recovered_only,,regtrace_tx_isp_release,,16,,,,64,,1,,1,,1,,4,
recovered_only,recovered_only,,regtrace_tx_isp_vic_probe,,94,,,,376,,7,,11,,1,,36,
recovered_only,recovered_only,,regtrace_tx_isp_vic_remove,,46,,,,184,,2,,5,,1,,20,
recovered_only,recovered_only,,regtrace_tx_isp_vin_probe,,69,,,,276,,5,,7,,1,,24,
recovered_only,recovered_only,,regtrace_tx_isp_vin_remove,,40,,,,160,,2,,5,,1,,14,
recovered_only,recovered_only,,regtrace_unregister_child_platform_devices,,32,,,,128,,3,,1,,1,,6,
recovered_only,recovered_only,,regtrace_unregister_framechans,,31,,,,124,,2,,1,,1,,6,
recovered_only,recovered_only,,regtrace_unregister_isp_m0_miscdev,,16,,,,64,,1,,1,,1,,7,
recovered_only,recovered_only,,regtrace_unregister_misc_ivdc,,16,,,,64,,1,,1,,1,,7,
recovered_only,recovered_only,,regtrace_unregister_real_platforms,,53,,,,212,,5,,4,,1,,22,
recovered_only,recovered_only,,regtrace_unregister_tx_isp_miscdev,,16,,,,64,,1,,1,,1,,7,
recovered_only,recovered_only,,sub_13060,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13068,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13078,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13088,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13090,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13098,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130a0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130a8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130b0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130b8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130c0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130c8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130d0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130d8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130e0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130e8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130f0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_130fc,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13104,,4,,,,16,,1,,0,,0,,2,
recovered_only,recovered_only,,sub_13148,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13150,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13158,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13160,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13168,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13170,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13178,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13180,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13188,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13190,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13198,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131a4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131ac,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131b4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131bc,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131c4,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131cc,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131e0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131e8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131f0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_131f8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13200,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13208,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13210,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_13218,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_68e08,,57,,,,228,,2,,6,,1,,8,
recovered_only,recovered_only,,sub_68f3c,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae30,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae40,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae48,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae50,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae58,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae60,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae68,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae70,,4,,,,16,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae88,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae90,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_ae98,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aea0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aea8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aeb0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aeb8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aec0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aec8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aed0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aed8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aee0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aee8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aef0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aef8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af00,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af08,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af10,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af18,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af20,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af28,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af34,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af3c,,17,,,,68,,0,,1,,1,,2,
recovered_only,recovered_only,,sub_af80,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af88,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af90,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_af98,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afa0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afa8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afb0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afb8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afc0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afc8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afd0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afd8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afe0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_afe8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aff0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_aff8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_b000,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_b008,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_b010,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_b018,,2,,,,8,,0,,0,,1,,0,
