classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
similar,exact_name,tisp_dpc_par_refresh,tisp_dpc_par_refresh,37,38,1.027027,1,148,152,4,5,2,1,1,1,10,9,
similar,exact_name,tx_isp_remove,tx_isp_remove,37,38,1.027027,1,148,152,0,0,6,6,1,1,12,12,
similar,exact_name,tisp_s_Hilightdepress,tisp_s_Hilightdepress,36,32,0.888889,-4,144,128,0,0,3,3,1,1,7,7,
similar,exact_name,tiziano_gib_init,tiziano_gib_init,36,33,0.916667,-3,144,132,2,1,3,3,1,1,19,18,
similar,exact_name,tisp_s_Gamma,tisp_s_Gamma,36,37,1.027778,1,144,148,0,0,4,5,1,1,10,12,
similar,exact_name,tisp_param_operate_init,tisp_param_operate_init,35,29,0.828571,-6,140,116,2,2,4,2,1,1,16,12,
similar,exact_name,sinfo_count_show,sinfo_count_show,35,37,1.057143,2,140,148,0,1,3,2,1,0,14,19,
similar,exact_name,tx_isp_sinfo_sensor_unbind,tx_isp_sinfo_sensor_unbind,34,40,1.176471,6,136,160,5,5,1,1,1,1,9,13,
similar,exact_name,tisp_sharpen_all_reg_refresh,tisp_sharpen_all_reg_refresh,34,29,0.852941,-5,136,116,0,1,7,6,1,0,14,14,
similar,exact_name,isp_subdev_release_clks,isp_subdev_release_clks,34,36,1.058824,2,136,144,3,3,2,2,1,1,4,4,
similar,exact_name,tisp_tgain_update,tisp_tgain_update,34,36,1.058824,2,136,144,0,0,6,6,1,1,12,12,
similar,exact_name,__enqueue_in_driver,__enqueue_in_driver,33,29,0.878788,-4,132,116,2,2,2,2,1,1,6,6,
similar,exact_name,tisp_lsc_gain_update,tisp_lsc_gain_update,33,37,1.121212,4,132,148,4,4,1,1,2,1,9,8,
similar,exact_name,isp_core_tunning_release,isp_core_tunning_release,33,32,0.969697,-1,132,128,2,1,2,2,1,1,8,8,
similar,exact_name,tisp_set_sensor_analog_gain,tisp_set_sensor_analog_gain,33,32,0.969697,-1,132,128,0,0,4,4,1,1,6,6,
similar,exact_name,tisp_set_sensor_digital_gain,tisp_set_sensor_digital_gain,33,32,0.969697,-1,132,128,0,0,4,4,1,1,6,6,
similar,exact_name,tx_isp_sinfo_exit,tx_isp_sinfo_exit,33,34,1.030303,1,132,136,1,1,4,4,1,1,18,17,
similar,exact_name,tisp_dmsc_rgb_alias_par_cfg,tisp_dmsc_rgb_alias_par_cfg,32,28,0.875000,-4,128,112,0,0,2,2,1,1,11,11,
similar,exact_name,tisp_mdns_par_refresh,tisp_mdns_par_refresh,32,30,0.937500,-2,128,120,3,4,3,1,1,1,10,10,
similar,exact_name,frame_channel_release,frame_channel_release,32,31,0.968750,-1,128,124,4,3,2,2,1,1,4,4,
similar,exact_name,tisp_gamma_param_array_get,tisp_gamma_param_array_get,32,31,0.968750,-1,128,124,2,2,2,2,1,1,10,10,
similar,exact_name,tisp_hldc_param_array_get,tisp_hldc_param_array_get,32,33,1.031250,1,128,132,2,2,2,2,1,1,10,10,
similar,exact_name,vic_sensor_ops_ioctl,vic_sensor_ops_ioctl,31,25,0.806452,-6,124,100,7,7,0,0,5,1,2,2,
similar,exact_name,tisp_netlink_init,tisp_netlink_init,31,26,0.838710,-5,124,104,1,1,3,2,1,1,14,14,
similar,exact_name,private_leading_one_position,private_leading_one_position,31,28,0.903226,-3,124,112,5,2,0,0,1,1,0,0,
similar,exact_name,tiziano_mdns_init,tiziano_mdns_init,31,28,0.903226,-3,124,112,0,0,3,3,1,1,14,8,
similar,exact_name,tx_isp_unregister_platforms,tx_isp_unregister_platforms,31,29,0.935484,-2,124,116,3,2,2,2,1,1,2,4,
similar,exact_name,tisp_dmsc_nor_par_cfg,tisp_dmsc_nor_par_cfg,30,24,0.800000,-6,120,96,0,1,2,1,1,0,7,7,
similar,exact_name,tisp_ae_set_hist_custome,tisp_ae_set_hist_custome,30,25,0.833333,-5,120,100,0,0,3,3,1,1,11,8,
similar,exact_name,tisp_simple_intp,tisp_simple_intp,30,27,0.900000,-3,120,108,4,4,0,0,3,2,0,0,
similar,exact_name,private_driver_get_interface,private_driver_get_interface,30,29,0.966667,-1,120,116,4,4,2,2,1,1,12,11,
similar,exact_name,tisp_gamma_param_array_set,tisp_gamma_param_array_set,30,29,0.966667,-1,120,116,2,2,3,2,1,1,12,12,
similar,exact_name,tx_isp_frame_chan_deinit,tx_isp_frame_chan_deinit,29,33,1.137931,4,116,132,2,1,3,3,1,2,6,8,
similar,exact_name,tisp_dmsc_uu_par_cfg,tisp_dmsc_uu_par_cfg,29,26,0.896552,-3,116,104,0,1,2,1,1,0,9,11,
similar,exact_name,tx_isp_vin_activate_subdev,tx_isp_vin_activate_subdev,29,27,0.931034,-2,116,108,1,1,2,2,1,1,5,4,
similar,exact_name,tx_isp_vin_reset,tx_isp_vin_reset,29,27,0.931034,-2,116,108,5,4,2,2,1,1,4,4,
similar,exact_name,fix_point_mult3_64,fix_point_mult3_64,29,28,0.965517,-1,116,112,1,1,1,1,0,0,2,2,
similar,exact_name,tisp_s_ae_hist,tisp_s_ae_hist,28,24,0.857143,-4,112,96,2,1,1,1,1,1,2,2,
similar,exact_name,tx_isp_disable_irq,tx_isp_disable_irq,28,26,0.928571,-2,112,104,1,1,3,3,1,1,4,4,
similar,exact_name,tisp_ae_get_luma,tisp_ae_get_luma,27,24,0.888889,-3,108,96,1,1,0,0,1,1,5,5,
similar,exact_name,tisp_sdns_all_reg_refresh,tisp_sdns_all_reg_refresh,27,24,0.888889,-3,108,96,0,1,5,4,1,0,10,10,
similar,exact_name,tiziano_gib_dn_params_refresh,tiziano_gib_dn_params_refresh,27,24,0.888889,-3,108,96,2,1,2,2,1,1,11,10,
similar,exact_name,tx_isp_enable_irq,tx_isp_enable_irq,27,25,0.925926,-2,108,100,1,1,3,3,1,1,4,4,
similar,exact_name,tisp_dpc_intp_reg_refresh,tisp_dpc_intp_reg_refresh,26,23,0.884615,-3,104,92,0,1,5,4,1,0,10,10,
similar,exact_name,tisp_g_af_weight,tisp_g_af_weight,26,24,0.923077,-2,104,96,1,0,2,2,1,1,8,8,
similar,exact_name,tiziano_gib_deir_interpolate,tiziano_gib_deir_interpolate,26,24,0.923077,-2,104,96,1,2,0,0,1,1,0,0,
similar,exact_name,tisp_g_aeroi_weight,tisp_g_aeroi_weight,26,25,0.961538,-1,104,100,1,1,2,2,1,1,8,8,
similar,exact_name,tisp_g_aezone_weight,tisp_g_aezone_weight,26,25,0.961538,-1,104,100,1,1,2,2,1,1,8,8,
similar,exact_name,tisp_ae_s_min,tisp_ae_s_min,25,21,0.840000,-4,100,84,3,2,1,1,1,2,10,8,
similar,exact_name,tisp_s_af_weight,tisp_s_af_weight,24,20,0.833333,-4,96,80,0,0,2,2,1,1,6,6,
similar,exact_name,jz_isp_ccm_parameter_convert,jz_isp_ccm_parameter_convert,24,21,0.875000,-3,96,84,1,1,2,2,0,0,14,14,
similar,exact_name,tisp_af_set_attr,tisp_af_set_attr,24,26,1.083333,2,96,104,0,0,2,2,1,1,8,7,
similar,exact_name,tisp_s_aezone_weight,tisp_s_aezone_weight,24,22,0.916667,-2,96,88,0,0,2,2,1,1,6,6,
similar,exact_name,tisp_set_sensor_integration_time,tisp_set_sensor_integration_time,24,22,0.916667,-2,96,88,3,3,1,1,1,1,6,5,
similar,exact_name,tx_isp_reg_set,tx_isp_reg_set,23,24,1.043478,1,92,96,2,2,0,0,1,1,0,0,
similar,exact_name,video_input_cmd_show,video_input_cmd_show,22,23,1.045455,1,88,92,6,6,0,0,0,0,9,8,
similar,exact_name,private_kthread_run,private_kthread_run,20,25,1.250000,5,80,100,1,1,2,2,1,1,4,8,
similar,exact_name,tisp_sdns_top_func_cfg,tisp_sdns_top_func_cfg,20,16,0.800000,-4,80,64,0,0,2,2,1,1,5,5,
similar,exact_name,tiziano_sdns_dn_params_refresh,tiziano_sdns_dn_params_refresh,20,18,0.900000,-2,80,72,0,1,2,1,1,0,8,8,
similar,exact_name,isp_fw_process,isp_fw_process,20,21,1.050000,1,80,84,2,2,2,2,1,1,4,4,
similar,exact_name,tiziano_dpc_dn_params_refresh,tiziano_dpc_dn_params_refresh,20,21,1.050000,1,80,84,0,0,2,2,1,1,8,6,
similar,exact_name,tiziano_mdns_dn_params_refresh,tiziano_mdns_dn_params_refresh,20,21,1.050000,1,80,84,0,0,2,2,1,1,8,6,
similar,exact_name,tisp_flip_enable,tisp_flip_enable,19,17,0.894737,-2,76,68,2,1,1,1,0,0,4,4,
similar,exact_name,tisp_mirror_enable,tisp_mirror_enable,19,17,0.894737,-2,76,68,2,1,1,1,0,0,4,4,
similar,exact_name,tiziano_dmsc_init,tiziano_dmsc_init,19,17,0.894737,-2,76,68,0,1,2,1,1,0,6,6,
similar,exact_name,tisp_param_operate_deinit,tisp_param_operate_deinit,19,20,1.052632,1,76,80,1,1,2,2,1,1,7,7,
similar,exact_name,tx_isp_free_irq,tx_isp_free_irq,19,18,0.947368,-1,76,72,2,2,1,1,1,2,2,2,
similar,exact_name,tiziano_hldc_init,tiziano_hldc_init,18,15,0.833333,-3,72,60,0,1,3,2,1,0,6,6,
similar,exact_name,tisp_channel_start_restore,tisp_channel_start_restore,17,15,0.882353,-2,68,60,0,0,2,2,1,1,6,4,
similar,exact_name,tiziano_sharpen_dn_params_refresh,tiziano_sharpen_dn_params_refresh,16,13,0.812500,-3,64,52,0,1,2,1,1,0,6,6,
similar,exact_name,sensor_alloc_integration_time,sensor_alloc_integration_time,16,17,1.062500,1,64,68,2,2,0,0,1,1,2,2,
similar,exact_name,__private_spin_lock_irqsave,__private_spin_lock_irqsave,14,16,1.142857,2,56,64,0,1,1,1,1,1,2,2,
similar,exact_name,tisp_g_module_control,tisp_g_module_control,14,12,0.857143,-2,56,48,0,0,1,1,1,1,2,2,
similar,exact_name,tisp_set_brightness,tisp_set_brightness,14,12,0.857143,-2,56,48,0,0,1,1,1,1,4,4,
similar,exact_name,tx_isp_exit,tx_isp_exit,14,16,1.142857,2,56,64,1,0,1,2,0,1,8,8,
similar,exact_name,check_state,check_state,13,11,0.846154,-2,52,44,3,2,0,0,2,1,0,0,
similar,exact_name,tisp_netlink_exit,tisp_netlink_exit,12,10,0.833333,-2,48,40,3,2,0,0,1,1,4,4,
similar,exact_name,sensor_early_init,sensor_early_init,10,12,1.200000,2,40,48,2,3,0,0,2,2,3,3,
similar,exact_name,tx_isp_module_deinit,tx_isp_module_deinit,8,9,1.125000,1,32,36,2,2,0,0,1,1,2,2,
similar,exact_name,fix_point_add_64,fix_point_add_64,7,6,0.857143,-1,28,24,0,0,0,0,1,1,0,0,
similar,exact_name,private_i2c_add_driver,private_i2c_add_driver,7,6,0.857143,-1,28,24,1,1,0,0,0,0,4,4,
similar,exact_name,system_reg_write,system_reg_write,7,8,1.142857,1,28,32,0,0,0,0,1,1,2,2,
similar,exact_name,private_capable,private_capable,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_disable,private_clk_disable,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_enable,private_clk_enable,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_get,private_clk_get,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_get_rate,private_clk_get_rate,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_is_enabled,private_clk_is_enabled,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_put,private_clk_put,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_clk_set_rate,private_clk_set_rate,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_complete,private_complete,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_dev_get_drvdata,private_dev_get_drvdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_dev_set_drvdata,private_dev_set_drvdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_disable_irq,private_disable_irq,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_enable_irq,private_enable_irq,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_free_irq,private_free_irq,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_gpio_direction_input,private_gpio_direction_input,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_gpio_direction_output,private_gpio_direction_output,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_gpio_request,private_gpio_request,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_gpio_set_debounce,private_gpio_set_debounce,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_del_driver,private_i2c_del_driver,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_get_adapter,private_i2c_get_adapter,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_get_clientdata,private_i2c_get_clientdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_new_device,private_i2c_new_device,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_put_adapter,private_i2c_put_adapter,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_register_driver,private_i2c_register_driver,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_set_clientdata,private_i2c_set_clientdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_transfer,private_i2c_transfer,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_i2c_unregister_device,private_i2c_unregister_device,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_iounmap,private_iounmap,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_jz_proc_mkdir,private_jz_proc_mkdir,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_jzgpio_ctrl_pull,private_jzgpio_ctrl_pull,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_jzgpio_set_func,private_jzgpio_set_func,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_misc_register,private_misc_register,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_module_put,private_module_put,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_msleep,private_msleep,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_mutex_lock,private_mutex_lock,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_mutex_unlock,private_mutex_unlock,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_device_register,private_platform_device_register,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_device_unregister,private_platform_device_unregister,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_driver_register,private_platform_driver_register,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_driver_unregister,private_platform_driver_unregister,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_get_drvdata,private_platform_get_drvdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_get_irq,private_platform_get_irq,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_get_resource,private_platform_get_resource,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_platform_set_drvdata,private_platform_set_drvdata,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_proc_create_data,private_proc_create_data,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_request_threaded_irq,private_request_threaded_irq,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_sched_clock,private_sched_clock,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_seq_lseek,private_seq_lseek,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_seq_read,private_seq_read,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_single_open_size,private_single_open_size,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_single_release,private_single_release,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_try_module_get,private_try_module_get,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
similar,exact_name,private_wait_for_completion_interruptible,private_wait_for_completion_interruptible,5,4,0.800000,-1,20,16,1,1,0,0,0,0,2,2,
same_instruction_count,exact_name,tiziano_mdns_params_refresh,tiziano_mdns_params_refresh,790,790,1.000000,0,3160,3160,0,0,130,130,1,1,522,522,
same_instruction_count,exact_name,ae_weight_mean2,ae_weight_mean2,311,311,1.000000,0,1244,1244,6,7,9,9,1,1,21,16,
same_instruction_count,exact_name,tiziano_dmsc_params_refresh,tiziano_dmsc_params_refresh,280,280,1.000000,0,1120,1120,0,0,45,45,1,1,182,182,
same_instruction_count,exact_name,tisp_dmsc_intp,tisp_dmsc_intp,219,219,1.000000,0,876,876,0,0,29,29,1,1,118,118,
same_instruction_count,exact_name,tiziano_dpc_params_refresh,tiziano_dpc_params_refresh,208,208,1.000000,0,832,832,0,0,33,33,1,1,134,134,
same_instruction_count,exact_name,tiziano_awb_dump,tiziano_awb_dump,181,181,1.000000,0,724,724,1,1,46,46,0,0,30,30,
same_instruction_count,exact_name,tiziano_defog_params_refresh,tiziano_defog_params_refresh,148,148,1.000000,0,592,592,0,0,23,23,1,1,94,94,
same_instruction_count,exact_name,tiziano_ae_params_refresh,tiziano_ae_params_refresh,143,143,1.000000,0,572,572,1,1,21,21,1,1,89,89,
same_instruction_count,exact_name,tiziano_gib_params_refresh,tiziano_gib_params_refresh,142,142,1.000000,0,568,568,0,0,22,22,1,1,90,90,
same_instruction_count,exact_name,tisp_lsc_param_array_set,tisp_lsc_param_array_set,98,98,1.000000,0,392,392,11,11,6,6,1,1,45,36,
same_instruction_count,exact_name,tiziano_sharpen_params_refresh,tiziano_sharpen_params_refresh,88,88,1.000000,0,352,352,0,0,13,13,1,1,54,54,
same_instruction_count,exact_name,sensor_init,sensor_init,72,72,1.000000,0,288,288,0,0,0,0,1,1,38,38,
same_instruction_count,exact_name,tisp_gib_gain_interpolation,tisp_gib_gain_interpolation,67,67,1.000000,0,268,268,0,0,8,8,1,1,14,14,
same_instruction_count,exact_name,tisp_sharpen_intp,tisp_sharpen_intp,65,65,1.000000,0,260,260,0,0,7,7,1,1,30,30,
same_instruction_count,exact_name,private_wait_event_interruptible,private_wait_event_interruptible,63,63,1.000000,0,252,252,4,4,5,5,1,1,8,8,
same_instruction_count,exact_name,sensor_set_mode,sensor_set_mode,56,56,1.000000,0,224,224,4,4,2,2,1,1,7,7,
same_instruction_count,exact_name,fs_activate_module,fs_activate_module,43,43,1.000000,0,172,172,7,7,1,1,3,3,4,4,
same_instruction_count,exact_name,__frame_channel_vb2_streamoff,__frame_channel_vb2_streamoff,34,34,1.000000,0,136,136,4,4,2,2,1,1,8,8,
same_instruction_count,exact_name,isp_printf,isp_printf,33,33,1.000000,0,132,132,2,2,2,2,1,1,8,8,
same_instruction_count,exact_name,private_copy_from_user,private_copy_from_user,32,32,1.000000,0,128,128,1,1,2,2,1,1,6,6,
same_instruction_count,exact_name,private_copy_to_user,private_copy_to_user,32,32,1.000000,0,128,128,1,1,2,2,1,1,6,6,
same_instruction_count,exact_name,tx_isp_sinfo_init,tx_isp_sinfo_init,32,32,1.000000,0,128,128,2,2,3,3,1,1,16,16,
same_instruction_count,exact_name,find_new_buffer,find_new_buffer,31,31,1.000000,0,124,124,3,2,1,1,1,2,4,4,
same_instruction_count,exact_name,tiziano_clm_params_refresh,tiziano_clm_params_refresh,28,28,1.000000,0,112,112,0,0,3,3,1,1,14,14,
same_instruction_count,exact_name,tiziano_ae_s_max_again,tiziano_ae_s_max_again,27,27,1.000000,0,108,108,2,2,2,2,1,1,10,10,
same_instruction_count,exact_name,jz_isp_lsc_interpolate,jz_isp_lsc_interpolate,24,24,1.000000,0,96,96,0,0,0,0,1,1,0,0,
same_instruction_count,exact_name,subdev_video_destroy_link,subdev_video_destroy_link,23,23,1.000000,0,92,92,3,3,0,0,1,1,0,0,
same_instruction_count,exact_name,fix_point_sub_32,fix_point_sub_32,20,20,1.000000,0,80,80,1,1,1,1,1,1,4,4,
same_instruction_count,exact_name,private_nlmsg_put,private_nlmsg_put,20,20,1.000000,0,80,80,3,3,0,0,1,1,2,2,
same_instruction_count,exact_name,sensor_set_integration_time,sensor_set_integration_time,20,20,1.000000,0,80,80,1,1,0,0,1,1,2,2,
same_instruction_count,exact_name,tiziano_dmsc_dn_params_refresh,tiziano_dmsc_dn_params_refresh,20,20,1.000000,0,80,80,0,0,2,2,1,1,8,8,
same_instruction_count,exact_name,tiziano_dpc_init,tiziano_dpc_init,19,19,1.000000,0,76,76,0,0,2,2,1,1,6,6,
same_instruction_count,exact_name,tiziano_sharpen_init,tiziano_sharpen_init,19,19,1.000000,0,76,76,0,0,2,2,1,1,6,6,
same_instruction_count,exact_name,dump_isp_framesource_open,dump_isp_framesource_open,18,18,1.000000,0,72,72,1,1,1,1,0,0,6,6,
same_instruction_count,exact_name,dump_isp_info_open,dump_isp_info_open,18,18,1.000000,0,72,72,1,1,1,1,0,0,6,6,
same_instruction_count,exact_name,dump_isp_vic_frd_open,dump_isp_vic_frd_open,18,18,1.000000,0,72,72,1,1,1,1,0,0,6,6,
same_instruction_count,exact_name,sensor_alloc_analog_gain,sensor_alloc_analog_gain,18,18,1.000000,0,72,72,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,sensor_alloc_digital_gain,sensor_alloc_digital_gain,18,18,1.000000,0,72,72,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,sensor_set_analog_gain,sensor_set_analog_gain,18,18,1.000000,0,72,72,1,1,0,0,1,1,2,2,
same_instruction_count,exact_name,tiziano_sdns_init,tiziano_sdns_init,18,18,1.000000,0,72,72,0,0,2,2,1,1,6,6,
same_instruction_count,exact_name,video_input_cmd_open,video_input_cmd_open,18,18,1.000000,0,72,72,1,1,1,1,0,0,6,6,
same_instruction_count,exact_name,fix_point_mult2_32,fix_point_mult2_32,17,17,1.000000,0,68,68,0,0,0,0,1,1,0,0,
same_instruction_count,exact_name,sensor_fps_control,sensor_fps_control,17,17,1.000000,0,68,68,0,0,0,0,1,1,2,2,
same_instruction_count,exact_name,sinfo_open,sinfo_open,17,17,1.000000,0,68,68,1,1,1,1,0,0,6,6,
same_instruction_count,exact_name,tisp_lsc_ct_update,tisp_lsc_ct_update,16,16,1.000000,0,64,64,0,0,1,1,1,1,7,4,
same_instruction_count,exact_name,JZ_Isp_Awb_Awbg2reg,JZ_Isp_Awb_Awbg2reg,15,15,1.000000,0,60,60,0,0,0,0,1,1,0,0,
same_instruction_count,exact_name,tiziano_deflicker_expt_tune,tiziano_deflicker_expt_tune,15,15,1.000000,0,60,60,0,0,1,1,1,1,6,6,
same_instruction_count,exact_name,private_dma_sync_single_for_device,private_dma_sync_single_for_device,14,14,1.000000,0,56,56,4,4,0,0,1,1,3,3,
same_instruction_count,exact_name,private_request_mem_region,private_request_mem_region,14,14,1.000000,0,56,56,0,0,1,1,1,1,4,4,
same_instruction_count,exact_name,tisp_top_sel,tisp_top_sel,14,14,1.000000,0,56,56,1,1,1,1,0,0,4,4,
same_instruction_count,exact_name,tiziano_gamma_params_refresh,tiziano_gamma_params_refresh,14,14,1.000000,0,56,56,0,0,1,1,1,1,6,6,
same_instruction_count,exact_name,tiziano_hldc_params_refresh,tiziano_hldc_params_refresh,14,14,1.000000,0,56,56,0,0,1,1,1,1,6,6,
same_instruction_count,exact_name,isp_core_tunning_open,isp_core_tunning_open,13,13,1.000000,0,52,52,1,1,0,0,2,1,0,0,
same_instruction_count,exact_name,jz_isp_ccm_reg2par,jz_isp_ccm_reg2par,13,13,1.000000,0,52,52,2,1,0,0,1,1,0,0,
same_instruction_count,exact_name,tiziano_ae_s_max_isp_dgain,tiziano_ae_s_max_isp_dgain,13,13,1.000000,0,52,52,0,0,1,1,1,1,4,4,
same_instruction_count,exact_name,sensor_set_digital_gain,sensor_set_digital_gain,12,12,1.000000,0,48,48,1,1,0,0,1,1,2,2,
same_instruction_count,exact_name,tisp_dmsc_out_opt_cfg,tisp_dmsc_out_opt_cfg,12,12,1.000000,0,48,48,0,0,1,1,1,1,4,4,
same_instruction_count,exact_name,tisp_dmsc_refresh,tisp_dmsc_refresh,12,12,1.000000,0,48,48,0,0,1,1,1,1,4,4,
same_instruction_count,exact_name,tisp_g_wb_mode,tisp_g_wb_mode,12,12,1.000000,0,48,48,0,0,1,1,1,1,4,4,
same_instruction_count,exact_name,tx_isp_send_event_to_remote,tx_isp_send_event_to_remote,12,12,1.000000,0,48,48,4,4,0,0,1,1,0,0,
same_instruction_count,exact_name,check_vic_error,check_vic_error,11,11,1.000000,0,44,44,1,1,1,1,0,0,5,4,
same_instruction_count,exact_name,cleanup_module,cleanup_module,11,11,1.000000,0,44,44,1,1,1,1,0,0,4,4,
same_instruction_count,exact_name,tisp_event_exit,tisp_event_exit,11,11,1.000000,0,44,44,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_ae_ir_update,tisp_ae_ir_update,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_again_update,tisp_again_update,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_fw_process,tisp_fw_process,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_g_ae_hist,tisp_g_ae_hist,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_g_ae_zone,tisp_g_ae_zone,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_g_af_attr,tisp_g_af_attr,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_g_af_metric,tisp_g_af_metric,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_mdns_bypass,tisp_mdns_bypass,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,tisp_s_drc_strength,tisp_s_drc_strength,10,10,1.000000,0,40,40,0,0,1,1,1,1,2,2,
same_instruction_count,exact_name,jz_isp_lsc_inter_str,jz_isp_lsc_inter_str,9,9,1.000000,0,36,36,0,0,0,0,1,1,0,0,
same_instruction_count,exact_name,tiziano_ae_compensation_set,tiziano_ae_compensation_set,9,9,1.000000,0,36,36,0,0,0,0,1,1,6,4,
same_instruction_count,exact_name,private_nlmsg_new,private_nlmsg_new,8,8,1.000000,0,32,32,1,1,0,0,0,0,2,2,
