classification,match_kind,oem_name,recovered_names,oem_instructions,recovered_instructions,instruction_ratio,instruction_delta,oem_bytes,recovered_bytes,oem_branches,recovered_branches,oem_calls,recovered_calls,oem_returns,recovered_returns,oem_relocations,recovered_relocations,missing_replacement_targets
shorter,exact_name,tisp_ae_get_converge_step,tisp_ae_get_converge_step,19,15,0.789474,-4,76,60,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_ae_set_converge_step,tisp_ae_set_converge_step,19,15,0.789474,-4,76,60,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_wdr_pm_resume,tisp_wdr_pm_resume,19,15,0.789474,-4,76,60,1,1,1,1,2,2,4,2,
shorter,exact_name,get_distance_1dim,get_distance_1dim,18,2,0.111111,-16,72,8,3,1,0,0,1,0,0,0,
shorter,exact_name,tisp_ae_process,tisp_ae_process,18,6,0.333333,-12,72,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tiziano_adr_gamma_refresh,tiziano_adr_gamma_refresh,18,9,0.500000,-9,72,36,0,1,0,0,0,0,6,4,
shorter,exact_name,dump_aisp_info_open,dump_aisp_info_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,dump_isp_csi_open,dump_isp_csi_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,dump_isp_framesource_open,dump_isp_framesource_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,dump_isp_info_open,dump_isp_info_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,dump_isp_vic_frd_open,dump_isp_vic_frd_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,proc_ivdc_open,proc_ivdc_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,tisp_cdns_all_reg_refresh,tisp_cdns_all_reg_refresh,18,10,0.555556,-8,72,40,0,0,2,2,0,0,6,4,
shorter,exact_name,tisp_ysp_intp_reg_refresh,tisp_ysp_intp_reg_refresh,18,10,0.555556,-8,72,40,0,0,2,2,0,0,6,4,
shorter,exact_name,video_input_cmd_open,video_input_cmd_open,18,10,0.555556,-8,72,40,0,0,1,1,0,1,6,2,
shorter,exact_name,private_seq_printf,private_seq_printf,18,13,0.722222,-5,72,52,0,0,1,1,1,1,4,6,
shorter,exact_name,tisp_dmsc_intp_reg_refresh,tisp_dmsc_intp_reg_refresh,18,14,0.777778,-4,72,56,0,0,2,2,0,1,6,4,
shorter,exact_name,tisp_sdns_intp_reg_refresh,tisp_sdns_intp_reg_refresh,18,14,0.777778,-4,72,56,0,0,2,2,0,1,6,4,
shorter,exact_name,tisp_ydns_all_reg_refresh,tisp_ydns_all_reg_refresh,18,14,0.777778,-4,72,56,0,0,2,2,0,1,6,4,
shorter,exact_name,tisp_clm_itp,tisp_clm_itp,17,2,0.117647,-15,68,8,0,0,1,0,1,1,2,0,
shorter,exact_name,private_copy_to_user,private_copy_to_user,17,10,0.588235,-7,68,40,1,0,1,1,1,1,2,2,
shorter,exact_name,tisp_lce_top_change_state,tisp_lce_top_change_state,17,10,0.588235,-7,68,40,1,1,0,0,1,1,4,2,
shorter,exact_name,lce_compress_data,lce_compress_data,17,12,0.705882,-5,68,48,2,1,0,0,1,1,2,0,
shorter,exact_name,tisp_cdns_dn_params_refresh,tisp_cdns_dn_params_refresh,16,6,0.375000,-10,64,24,0,0,1,1,1,0,4,2,
shorter,exact_name,tisp_clm_pm_resume,tisp_clm_pm_resume,16,6,0.375000,-10,64,24,0,0,2,1,1,0,4,2,
shorter,exact_name,tisp_awb_get_weight,tisp_awb_get_weight,16,7,0.437500,-9,64,28,1,1,0,0,1,0,2,0,
shorter,exact_name,tisp_dmsc_dn_params_refresh,tisp_dmsc_dn_params_refresh,16,10,0.625000,-6,64,40,0,0,1,1,1,1,4,2,
shorter,exact_name,tisp_ydns_dn_params_refresh,tisp_ydns_dn_params_refresh,16,10,0.625000,-6,64,40,0,0,1,1,1,1,4,2,
shorter,exact_name,tisp_csc_pm_resume,tisp_csc_pm_resume,16,12,0.750000,-4,64,48,0,0,2,0,1,1,2,2,
shorter,exact_name,tisp_top_dn_params_refresh,tisp_top_dn_params_refresh,15,2,0.133333,-13,60,8,0,0,0,0,0,1,6,0,
shorter,exact_name,tisp_ipc_triger,tisp_ipc_triger,15,7,0.466667,-8,60,28,0,0,1,0,0,1,2,2,
shorter,exact_name,tisp_day_or_night_s_ctrl,tisp_day_or_night_s_ctrl,14,10,0.714286,-4,56,40,0,0,1,1,1,1,2,2,
shorter,exact_name,tisp_mdns_all_reg_refresh,tisp_mdns_all_reg_refresh,14,10,0.714286,-4,56,40,0,0,1,1,0,1,4,2,
shorter,exact_name,tisp_set_brightness,tisp_set_brightness,14,10,0.714286,-4,56,40,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_set_contrast,tisp_set_contrast,14,10,0.714286,-4,56,40,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_set_hue,tisp_set_hue,14,10,0.714286,-4,56,40,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_set_saturation,tisp_set_saturation,14,10,0.714286,-4,56,40,0,0,1,1,1,0,4,4,
shorter,exact_name,tisp_af_api_get_weight,tisp_af_api_get_weight,13,2,0.153846,-11,52,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_awb_gain_reg,tisp_awb_gain_reg,13,8,0.615385,-5,52,32,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_af_api_get_statis_info,tisp_af_api_get_statis_info,12,2,0.166667,-10,48,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_tmo_interplate,tisp_tmo_interplate,12,2,0.166667,-10,48,8,0,0,0,0,1,1,0,0,
shorter,exact_name,private_ktime_set,private_ktime_set,12,4,0.333333,-8,48,16,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_s_tmo_curve,tisp_s_tmo_curve,12,8,0.666667,-4,48,32,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_wdr_pm_get_regsize,tisp_wdr_pm_get_regsize,12,8,0.666667,-4,48,32,1,1,0,0,1,1,2,0,
shorter,exact_name,tisp_ae_pm_resume,tisp_ae_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_af_pm_resume,tisp_af_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_cdns_pm_resume,tisp_cdns_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_hldc_pm_resume,tisp_hldc_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_msca_pm_resume,tisp_msca_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_sdns_pm_resume,tisp_sdns_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,tisp_ysp_pm_resume,tisp_ysp_pm_resume,12,9,0.750000,-3,48,36,0,0,1,0,1,1,2,2,
shorter,exact_name,check_state,check_state,11,2,0.181818,-9,44,8,2,0,0,0,1,1,0,0,
shorter,exact_name,tisp_af_api_set_weight,tisp_af_api_set_weight,11,2,0.181818,-9,44,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_wdr_interplate,tisp_wdr_interplate,11,2,0.181818,-9,44,8,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_ae_algo_deinit_internal,tisp_ae_algo_deinit_internal,11,7,0.636364,-4,44,28,1,1,0,0,1,1,2,0,
shorter,exact_name,tisp_awb_set_ct,tisp_awb_set_ct,11,7,0.636364,-4,44,28,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_awb_get_frz,tisp_awb_get_frz,11,8,0.727273,-3,44,32,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_g_af_statis_attr,tisp_g_af_statis_attr,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_g_af_weight_attr,tisp_g_af_weight_attr,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_g_bin_version,tisp_g_bin_version,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_mdns_pm_resume,tisp_mdns_pm_resume,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_s_af_weight_attr,tisp_s_af_weight_attr,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_ydns_pm_resume,tisp_ydns_pm_resume,10,2,0.200000,-8,40,8,0,0,1,0,1,1,2,0,
shorter,exact_name,tisp_ae_face_get,tisp_ae_face_get,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_awb_set_frz,tisp_awb_set_frz,10,6,0.600000,-4,40,24,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_g_awb_ct_trend_offset,tisp_g_awb_ct_trend_offset,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_g_awb_weight_attr,tisp_g_awb_weight_attr,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_s_awb_ct_trend_offset,tisp_s_awb_ct_trend_offset,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_s_awb_weight_attr,tisp_s_awb_weight_attr,10,6,0.600000,-4,40,24,0,0,1,1,1,0,2,2,
shorter,exact_name,tisp_sdns_dn_params_refresh,tisp_sdns_dn_params_refresh,9,2,0.222222,-7,36,8,0,0,0,0,0,1,4,0,
shorter,exact_name,lsc_exchange_data,lsc_exchange_data,9,4,0.444444,-5,36,16,0,1,0,0,1,0,0,2,
shorter,exact_name,tisp_ae_api_get_flicker_flag,tisp_ae_api_get_flicker_flag,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_ae_api_set_ev_start,tisp_ae_api_set_ev_start,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_api_get_brightness,tisp_bcsh_api_get_brightness,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_api_get_contrast,tisp_bcsh_api_get_contrast,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_api_get_hue,tisp_bcsh_api_get_hue,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_api_get_saturation,tisp_bcsh_api_get_saturation,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_get_lsc_error,tisp_get_lsc_error,9,5,0.555556,-4,36,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_lsc_prepare_write_lut,tisp_lsc_prepare_write_lut,9,7,0.777778,-2,36,28,0,0,0,0,1,1,2,0,
shorter,exact_name,tx_isp_module_deinit,tx_isp_module_deinit,8,2,0.250000,-6,32,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_mdns_wdr_en,tisp_mdns_wdr_en,8,4,0.500000,-4,32,16,0,0,0,0,1,1,2,0,
shorter,exact_name,cdns_remove,cdns_remove,8,5,0.625000,-3,32,20,0,0,0,0,1,1,4,2,
shorter,exact_name,tisp_ae_par_sensor_trig,tisp_ae_par_sensor_trig,8,5,0.625000,-3,32,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_bcsh_set_write_reg_event,tisp_bcsh_set_write_reg_event,8,5,0.625000,-3,32,20,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_g_module_control,tisp_g_module_control,8,6,0.750000,-2,32,24,0,0,0,0,1,1,2,2,
shorter,exact_name,tisp_cdns_reg_trig,tisp_cdns_reg_trig,7,2,0.285714,-5,28,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_day_or_night_g_ctrl,tisp_day_or_night_g_ctrl,7,2,0.285714,-5,28,8,0,0,0,0,1,1,2,0,
shorter,exact_name,tisp_g_ae_converge_step,tisp_g_ae_converge_step,7,2,0.285714,-5,28,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_g_awb_converge_step,tisp_g_awb_converge_step,7,2,0.285714,-5,28,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_ldc_param_array_set,tisp_ldc_param_array_set,7,2,0.285714,-5,28,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_mdns_reg_trig,tisp_mdns_reg_trig,7,2,0.285714,-5,28,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_mdns_start,tisp_mdns_start,7,2,0.285714,-5,28,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_ae_converge_step,tisp_s_ae_converge_step,7,2,0.285714,-5,28,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_s_awb_converge_step,tisp_s_awb_converge_step,7,2,0.285714,-5,28,8,1,0,0,0,1,1,2,0,
shorter,exact_name,tisp_sdns_reg_trig,tisp_sdns_reg_trig,7,2,0.285714,-5,28,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_ydns_reg_trig,tisp_ydns_reg_trig,7,2,0.285714,-5,28,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_bcsh_cancel_write_reg_flag,tisp_bcsh_cancel_write_reg_flag,7,3,0.428571,-4,28,12,0,0,0,0,1,1,2,0,
shorter,exact_name,private_get_isp_priv_mem,private_get_isp_priv_mem,7,4,0.571429,-3,28,16,0,0,0,0,1,1,4,0,
shorter,exact_name,system_reg_set_ae_trig,system_reg_set_ae_trig,6,2,0.333333,-4,24,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_face_ae_weiget,tisp_g_face_ae_weiget,6,2,0.333333,-4,24,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_get_bin_version,tisp_get_bin_version,6,2,0.333333,-4,24,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_msca_Shd_ctrl,tisp_msca_Shd_ctrl,6,2,0.333333,-4,24,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_msca_addr_ir_fifo_write,tisp_msca_addr_ir_fifo_write,6,2,0.333333,-4,24,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_face_ae_weiget,tisp_s_face_ae_weiget,6,2,0.333333,-4,24,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_tmo_absfun,tisp_tmo_absfun,6,2,0.333333,-4,24,8,1,0,0,0,1,1,0,0,
shorter,exact_name,tisp_wdr_absfun,tisp_wdr_absfun,6,2,0.333333,-4,24,8,1,0,0,0,1,1,0,0,
shorter,exact_name,tisp_ysp_reg_trig,tisp_ysp_reg_trig,6,2,0.333333,-4,24,8,0,0,0,0,0,1,2,0,
shorter,exact_name,private_class_create,private_class_create,5,2,0.400000,-3,20,8,1,0,0,0,0,1,4,0,
shorter,exact_name,tisp_cdns_refresh,tisp_cdns_refresh,5,2,0.400000,-3,20,8,0,0,0,0,0,1,4,0,
shorter,exact_name,tisp_dmsc_reg_trig,tisp_dmsc_reg_trig,5,2,0.400000,-3,20,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_at_list,tisp_g_at_list,5,2,0.400000,-3,20,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_ev_list,tisp_g_ev_list,5,2,0.400000,-3,20,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_face_ae_luma,tisp_g_face_ae_luma,5,2,0.400000,-3,20,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_ae_explist,tisp_s_ae_explist,5,2,0.400000,-3,20,8,0,0,0,0,0,1,2,0,
shorter,exact_name,fix_point_div_64,fix_point_div_64,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_ae_algo_deinit,tisp_ae_algo_deinit,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_ae_set_fps,tisp_ae_set_fps,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_awb_algo_deinit,tisp_awb_algo_deinit,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_cdns_intp_reg_refresh,tisp_cdns_intp_reg_refresh,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_ae_explist,tisp_g_ae_explist,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_ae_flicker_flag,tisp_g_ae_flicker_flag,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_coefft_wb,tisp_g_coefft_wb,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_csccr_mode,tisp_g_csccr_mode,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_gib_blc,tisp_g_gib_blc,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_g_raw_rw_handler,tisp_g_raw_rw_handler,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_get_ae_tgain,tisp_get_ae_tgain,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_get_csc_attr,tisp_get_csc_attr,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_coefft_wb,tisp_s_coefft_wb,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_csccr_mode,tisp_s_csccr_mode,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_gib_blc,tisp_s_gib_blc,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_s_raw_rw_handler,tisp_s_raw_rw_handler,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_set_scaler_level,tisp_set_scaler_level,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_slake_all,tisp_slake_all,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_top_par_reg_cfg,tisp_top_par_reg_cfg,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tisp_wdr_maxFun,tisp_wdr_maxFun,4,2,0.500000,-2,16,8,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_wdr_minFun,tisp_wdr_minFun,4,2,0.500000,-2,16,8,0,0,0,0,1,1,0,0,
shorter,exact_name,tisp_ydns_intp_reg_refresh,tisp_ydns_intp_reg_refresh,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,tiziano_adr_params_refresh,tiziano_adr_params_refresh,4,2,0.500000,-2,16,8,0,0,0,0,0,1,2,0,
shorter,exact_name,private_atomic_read,private_atomic_read,3,2,0.666667,-1,12,8,0,0,0,0,1,1,0,0,
shorter,exact_name,private_phys_to_virt,private_phys_to_virt,3,2,0.666667,-1,12,8,0,0,0,0,1,1,0,0,
shorter,exact_name,private_virt_to_phys,private_virt_to_phys,3,2,0.666667,-1,12,8,0,0,0,0,1,1,0,0,
expanded,exact_name,tisp_dpc_write_reg,tisp_dpc_write_reg,23,53,2.304348,30,92,212,4,3,2,1,1,2,6,6,
expanded,exact_name,init_module,init_module,4,597,149.250000,593,16,2388,1,1,0,0,0,0,2,384,
expanded,exact_name,private_gpio_free,private_gpio_free,4,15,3.750000,11,16,60,1,1,0,1,0,2,2,2,
expanded,exact_name,private_raw_mutex_init,private_raw_mutex_init,4,13,3.250000,9,16,52,1,1,0,1,0,1,2,4,
expanded,exact_name,private_seq_lseek,private_seq_lseek,4,12,3.000000,8,16,48,1,0,0,1,0,1,2,2,
expanded,exact_name,private_vfs_llseek,private_vfs_llseek,4,12,3.000000,8,16,48,1,0,0,1,0,1,2,2,
expanded,exact_name,private_simple_strtoull,private_simple_strtoull,4,11,2.750000,7,16,44,1,0,0,1,0,1,2,2,
expanded,exact_name,private_spin_unlock_irqrestore,private_spin_unlock_irqrestore,4,11,2.750000,7,16,44,1,0,0,1,0,1,2,2,
expanded,exact_name,private_misc_deregister,private_misc_deregister,4,10,2.500000,6,16,40,1,0,0,1,0,1,2,2,
expanded,exact_name,private_mutex_lock,private_mutex_lock,4,10,2.500000,6,16,40,1,0,0,1,0,1,2,2,
expanded,exact_name,private_platform_device_unregister,private_platform_device_unregister,4,10,2.500000,6,16,40,1,0,0,1,0,1,2,2,
expanded,exact_name,private_platform_driver_unregister,private_platform_driver_unregister,4,10,2.500000,6,16,40,1,0,0,1,0,1,2,2,
expanded,exact_name,private_capable,private_capable,4,9,2.250000,5,16,36,1,0,0,1,0,1,2,2,
expanded,exact_name,private_kthread_should_stop,private_kthread_should_stop,4,9,2.250000,5,16,36,1,0,0,1,0,1,2,2,
expanded,exact_name,private_proc_remove,private_proc_remove,4,9,2.250000,5,16,36,1,0,0,1,0,1,2,2,
larger,exact_name,ivdc_pad_event_handle,ivdc_pad_event_handle,459,621,1.352941,162,1836,2484,60,68,13,12,2,2,56,67,
larger,exact_name,fix_point_mult2,fix_point_mult2,108,159,1.472222,51,432,636,2,3,5,12,1,1,4,4,
larger,exact_name,tisp_defog_interp_trans_k,tisp_defog_interp_trans_k,102,158,1.549020,56,408,632,5,6,0,5,2,1,0,2,
larger,exact_name,tisp_set_ae_info,tisp_set_ae_info,100,139,1.390000,39,400,556,0,0,2,2,1,1,6,6,
larger,exact_name,tisp_bcsh_matrix_multi,tisp_bcsh_matrix_multi,84,136,1.619048,52,336,544,9,14,2,4,1,1,2,2,
larger,exact_name,lce_16bit_data_converge,lce_16bit_data_converge,63,83,1.317460,20,252,332,16,20,0,0,1,1,0,0,
larger,exact_name,tisp_awb_ev_update,tisp_awb_ev_update,20,32,1.600000,12,80,128,0,2,1,0,1,1,4,2,
larger,exact_name,tx_isp_exit,tx_isp_exit,14,22,1.571429,8,56,88,0,1,1,2,0,2,8,10,
larger,exact_name,tx_isp_send_event_to_remote,tx_isp_send_event_to_remote,12,18,1.500000,6,48,72,3,3,0,1,1,2,0,0,
larger,exact_name,tisp_wdr_exptime_update,tisp_wdr_exptime_update,8,11,1.375000,3,32,44,1,2,0,0,1,1,0,0,
larger,exact_name,private_release_mem_region,private_release_mem_region,7,13,1.857143,6,28,52,1,0,0,1,0,1,4,4,
larger,exact_name,private_init_waitqueue_head,private_init_waitqueue_head,7,12,1.714286,5,28,48,1,0,0,1,0,1,6,4,
larger,exact_name,private_schedule_work,private_schedule_work,7,12,1.714286,5,28,48,1,0,0,1,0,1,4,4,
larger,exact_name,tisp_irsca_remove,tisp_irsca_remove,7,9,1.285714,2,28,36,0,0,0,0,1,1,4,6,
larger,exact_name,isp_core_tuning_clear,isp_core_tuning_clear,5,7,1.400000,2,20,28,0,0,0,0,1,1,0,0,
larger,exact_name,private_dma_cache_sync,private_dma_cache_sync,4,7,1.750000,3,16,28,1,1,0,0,0,0,2,2,
larger,exact_name,private_seq_read,private_seq_read,4,7,1.750000,3,16,28,1,1,0,0,0,0,2,2,
larger,exact_name,private_vfs_read,private_vfs_read,4,7,1.750000,3,16,28,1,1,0,0,0,0,2,2,
larger,exact_name,private_filp_open,private_filp_open,4,6,1.500000,2,16,24,1,1,0,0,0,0,2,2,
larger,exact_name,private_dev_set_drvdata,private_dev_set_drvdata,2,3,1.500000,1,8,12,0,0,0,0,1,1,0,0,
larger,exact_name,private_platform_set_drvdata,private_platform_set_drvdata,2,3,1.500000,1,8,12,0,0,0,0,1,1,0,0,
larger,exact_name,private_spin_lock_init,private_spin_lock_init,2,3,1.500000,1,8,12,0,0,0,0,1,1,0,0,
recovered_only,recovered_only,,ISPAWBInterpolation1.constprop.0,,12,,,,48,,0,,1,,1,,2,
recovered_only,recovered_only,,__divdi3,,90,,,,360,,8,,3,,1,,4,
recovered_only,recovered_only,,csi_sensor_ops_sync_sensor_attr_part_2,,15,,,,60,,0,,1,,1,,6,
recovered_only,recovered_only,,fix_point_div_32.constprop.0,,18,,,,72,,2,,1,,1,,2,
recovered_only,recovered_only,,isp_core_tunning_default_ioctl_isra_80,,27,,,,108,,3,,3,,1,,8,
recovered_only,recovered_only,,isp_info_show_isra_6,,178,,,,712,,5,,35,,1,,20,
recovered_only,recovered_only,,isp_mbus_to_bayer_isra_1,,262,,,,1048,,101,,2,,1,,17,
recovered_only,recovered_only,,ispcore_frame_channel_s_fmt_isra_2,,52,,,,208,,4,,1,,2,,10,
recovered_only,recovered_only,,ispcore_set_clk_parent_isra_4,,97,,,,388,,13,,4,,1,,18,
recovered_only,recovered_only,,lce_compress_data.constprop.0,,12,,,,48,,1,,0,,1,,0,
recovered_only,recovered_only,,lce_compress_data_part_1,,12,,,,48,,1,,0,,1,,0,
recovered_only,recovered_only,,lsc_exchange_data_constprop_1,,10,,,,40,,0,,0,,1,,0,
recovered_only,recovered_only,,mipi_phy_stream_on_constprop_3,,189,,,,756,,15,,15,,2,,28,
recovered_only,recovered_only,,private_seq_printf.constprop.0,,13,,,,52,,0,,1,,1,,6,
recovered_only,recovered_only,,regtrace_recovered_platform_probe,,4,,,,16,,1,,0,,0,,2,
recovered_only,recovered_only,,regtrace_recovered_platform_remove,,4,,,,16,,1,,0,,0,,2,
recovered_only,recovered_only,,regtrace_seq_printf.constprop.0,,15,,,,60,,0,,1,,1,,4,
recovered_only,recovered_only,,sub_17290,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17298,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172a8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172b0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172b8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172c0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172c8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172d0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172d8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172e0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172e8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172f0,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_172f8,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17300,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17308,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17310,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17318,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17320,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17328,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17334,,4,,,,16,,1,,0,,0,,2,
recovered_only,recovered_only,,sub_17378,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17380,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17388,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17390,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_17398,,2,,,,8,,0,,0,,1,,0,
recovered_only,recovered_only,,sub_173a0,,2,,,,8,,0,,0,,1,,0,
